GEOID,category,is_hpsa,num_pharmacies_2022,num_pharmacies_2017,num_pharmacies_2012,change_indep_10yr,change_indep_5yr,change_majchain_10yr,change_majchain_5yr
36103135201,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103135205,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103135205,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103135205,MAJOR CHAIN,False,3.0,5.0,5.0,,,-2.0,-2.0
36103135209,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103135303,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103135401,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36103135402,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103145601,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103145603,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36103145604,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36103145701,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103145706,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103145803,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103145804,MAJOR CHAIN,False,2.0,4.0,4.0,,,-2.0,-2.0
36103145808,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103145903,HEALTHCARE,False,1.0,1.0,0.0,,,,
36103145903,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103145904,MAJOR CHAIN,False,1.0,0.0,0.0,,,1.0,1.0
36103146001,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103146001,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103146005,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103146105,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103146105,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103146300,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103146402,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103146402,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103146607,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103146608,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36103146617,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103146618,INDEPENDENT,False,4.0,1.0,0.0,4.0,3.0,,
36103146619,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103146901,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36103146902,HEALTHCARE,False,2.0,0.0,0.0,,,,
36103146902,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103147003,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103147302,HEALTHCARE,False,2.0,1.0,0.0,,,,
36103147302,INDEPENDENT,False,1.0,2.0,1.0,0.0,-1.0,,
36103147302,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36103147401,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103147502,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103147505,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103147602,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103147702,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103147802,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103147804,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36103147901,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103147902,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103158011,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103158011,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36103158012,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36103158012,PUBLIC,False,1.0,1.0,1.0,,,,
36103158014,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103158017,PUBLIC,False,1.0,1.0,1.0,,,,
36103158102,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103158103,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103158108,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103158111,MAJOR CHAIN,False,2.0,1.0,2.0,,,0.0,1.0
36103158112,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158116,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103158119,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158206,HEALTHCARE,False,1.0,0.0,0.0,,,,
36103158206,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158306,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36103158306,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36103158309,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103158324,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36103158326,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36103158327,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103158327,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36103158328,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36103158329,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103158329,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36103158401,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103158402,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103158403,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158502,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103158509,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158510,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158511,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158604,INDEPENDENT,False,1.0,2.0,2.0,-1.0,-1.0,,
36103158604,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158606,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36103158608,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158708,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103158709,MAJOR CHAIN,False,1.0,0.0,0.0,,,1.0,1.0
36103158711,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158712,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103158712,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36103158713,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103158805,MAJOR CHAIN,False,2.0,2.0,3.0,,,-1.0,0.0
36103158902,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103159106,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103159107,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103159107,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103159108,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103159109,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103159109,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103159110,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103159110,INDEPENDENT,False,2.0,2.0,2.0,0.0,0.0,,
36103159110,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103159111,INDEPENDENT,False,1.0,2.0,1.0,0.0,-1.0,,
36103159300,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103159406,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103159406,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103159413,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103159513,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103159513,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36103159517,MAJOR CHAIN,False,4.0,4.0,4.0,,,0.0,0.0
36103159518,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103159604,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103159700,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36103169701,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103169705,MAJOR CHAIN,False,3.0,3.0,4.0,,,-1.0,0.0
36103169706,MAJOR CHAIN,False,2.0,2.0,1.0,,,1.0,0.0
36103169800,INDEPENDENT,False,3.0,2.0,2.0,1.0,1.0,,
36103169903,HEALTHCARE,False,2.0,1.0,1.0,,,,
36103169905,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36103170003,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103170004,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103170006,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36103170006,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36103170101,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103170101,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103170205,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36103180300,HEALTHCARE,False,1.0,0.0,0.0,,,,
36103190403,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103190404,PUBLIC,False,1.0,1.0,1.0,,,,
36103190502,HEALTHCARE,False,1.0,1.0,1.0,,,,
36103190502,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103190502,MAJOR CHAIN,False,2.0,1.0,1.0,,,1.0,1.0
36103190606,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36103190708,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36103190710,HEALTHCARE,False,1.0,0.0,0.0,,,,
36103190714,MAJOR CHAIN,False,1.0,0.0,0.0,,,1.0,1.0
36103190801,PUBLIC,False,1.0,0.0,0.0,,,,
36103190802,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36103190802,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36103200901,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103200901,MAJOR CHAIN,False,2.0,2.0,1.0,,,1.0,0.0
36103201005,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36103201007,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36105950201,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36105950400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36105950500,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36105950500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36105950701,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36105950900,HEALTHCARE,True,1.0,1.0,0.0,,,,
36105951201,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36105951500,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36105951600,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36105951701,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36105951801,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36105952100,HEALTHCARE,True,1.0,1.0,1.0,,,,
36105952100,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36105952300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36107020102,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36107020300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36107020500,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36107020703,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36109000100,INDEPENDENT,True,1.0,2.0,1.0,0.0,-1.0,,
36109000300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36109000300,PUBLIC,True,1.0,1.0,1.0,,,,
36109000500,HEALTHCARE,True,1.0,1.0,0.0,,,,
36109000500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36109000600,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36109000700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36109000900,HEALTHCARE,True,3.0,3.0,2.0,,,,
36109001000,MAJOR CHAIN,True,2.0,2.0,3.0,,,-1.0,0.0
36109001302,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36109001500,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36109001600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36109002000,MAJOR CHAIN,True,2.0,1.0,1.0,,,1.0,1.0
36111950100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111950200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36111950300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111950500,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36111950500,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36111951000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36111951400,MAJOR CHAIN,True,4.0,5.0,5.0,,,-1.0,-1.0
36111951800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111951900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111952100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111952400,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36111952500,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36111952902,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111953400,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36111953400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111953500,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36111953500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111953600,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36111953800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111954100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36111954500,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36111954500,MAJOR CHAIN,True,1.0,1.0,0.0,,,1.0,0.0
36111954500,PUBLIC,True,1.0,1.0,1.0,,,,
36111954800,HEALTHCARE,True,1.0,1.0,1.0,,,,
36111954800,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36111954800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36113070100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36113070200,MAJOR CHAIN,True,2.0,3.0,3.0,,,-1.0,-1.0
36113070400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36113070603,HEALTHCARE,True,1.0,0.0,0.0,,,,
36113070603,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36113070701,MAJOR CHAIN,True,6.0,6.0,6.0,,,0.0,0.0
36113070802,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36113071000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36113072001,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36113073000,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36113074000,MAJOR CHAIN,True,1.0,0.0,0.0,,,1.0,1.0
36113075001,MAJOR CHAIN,True,1.0,0.0,0.0,,,1.0,1.0
36115080100,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36115080100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36115080301,MAJOR CHAIN,True,3.0,3.0,3.0,,,0.0,0.0
36115081002,PUBLIC,True,1.0,1.0,1.0,,,,
36115082001,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36115084002,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36115084002,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36115088001,MAJOR CHAIN,True,1.0,1.0,0.0,,,1.0,0.0
36115089000,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36115092000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36117020106,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36117020201,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36117020302,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36117020303,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36117020402,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36117020700,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36117020900,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36117021100,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36117021200,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36117021400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36117021600,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119000101,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36119000103,INDEPENDENT,True,2.0,1.0,0.0,2.0,1.0,,
36119000103,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36119000202,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36119000205,INDEPENDENT,False,2.0,2.0,2.0,0.0,0.0,,
36119000300,INDEPENDENT,True,4.0,3.0,2.0,2.0,1.0,,
36119000401,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36119000501,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119000501,INDEPENDENT,False,3.0,3.0,2.0,1.0,0.0,,
36119000601,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119000602,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119000701,HEALTHCARE,False,1.0,0.0,0.0,,,,
36119000801,INDEPENDENT,False,2.0,3.0,3.0,-1.0,-1.0,,
36119000802,MAJOR CHAIN,True,2.0,2.0,1.0,,,1.0,0.0
36119000900,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119000900,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36119000900,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119001101,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36119001301,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36119001301,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36119001302,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36119001305,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119001305,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119001401,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119001403,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119001502,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119001503,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119001503,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119001504,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119001600,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36119002000,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119002101,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36119002104,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36119002104,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119002105,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36119002202,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36119002203,INDEPENDENT,False,2.0,2.0,2.0,0.0,0.0,,
36119002402,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119002404,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119002600,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119002900,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119003100,INDEPENDENT,False,2.0,0.0,1.0,1.0,2.0,,
36119003300,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119003300,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119003600,HEALTHCARE,False,1.0,1.0,0.0,,,,
36119003600,INDEPENDENT,False,5.0,6.0,5.0,0.0,-1.0,,
36119003800,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36119003900,INDEPENDENT,False,2.0,2.0,1.0,1.0,0.0,,
36119004600,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119004600,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119004600,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119004802,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119005001,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119005002,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119005100,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119005100,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36119005200,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119005300,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119005500,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119005703,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119005800,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36119006000,MAJOR CHAIN,False,3.0,4.0,4.0,,,-1.0,-1.0
36119006100,INDEPENDENT,False,2.0,2.0,1.0,1.0,0.0,,
36119006301,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119006301,INDEPENDENT,False,3.0,4.0,3.0,0.0,-1.0,,
36119006302,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119006500,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119006801,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119006801,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36119006802,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119006900,MAJOR CHAIN,False,2.0,2.0,1.0,,,1.0,0.0
36119007100,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119007100,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119007200,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36119007300,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119007402,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119007700,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119007800,MAJOR CHAIN,False,1.0,0.0,1.0,,,0.0,1.0
36119008000,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36119008301,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119008301,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36119008404,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119008500,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119008500,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119008602,HEALTHCARE,False,1.0,1.0,0.0,,,,
36119008700,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119008801,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119009000,MAJOR CHAIN,False,2.0,2.0,1.0,,,1.0,0.0
36119009300,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119009300,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119009300,MAJOR CHAIN,False,2.0,2.0,3.0,,,-1.0,0.0
36119009300,PUBLIC,False,1.0,1.0,1.0,,,,
36119009400,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119009400,MAJOR CHAIN,False,2.0,4.0,4.0,,,-2.0,-2.0
36119009500,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119009500,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119009702,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119010100,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119010100,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119010300,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119010400,INDEPENDENT,False,1.0,2.0,2.0,-1.0,-1.0,,
36119010400,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36119010500,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119010600,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36119010701,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119010702,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36119010801,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119010804,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119010903,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119010903,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36119011000,HEALTHCARE,False,1.0,1.0,1.0,,,,
36119011000,INDEPENDENT,False,2.0,2.0,2.0,0.0,0.0,,
36119011101,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36119011200,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119011200,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119011300,INDEPENDENT,False,2.0,2.0,1.0,1.0,0.0,,
36119011500,MAJOR CHAIN,False,3.0,3.0,2.0,,,1.0,0.0
36119011602,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119011800,HEALTHCARE,False,1.0,1.0,2.0,,,,
36119012000,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36119012101,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119012102,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36119012301,INDEPENDENT,False,1.0,0.0,1.0,0.0,1.0,,
36119012301,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36119012303,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36119012303,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36119012400,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36119012502,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119012503,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36119012600,HEALTHCARE,False,1.0,1.0,1.0,,,,
